"DEP","Score_LePen","Prop.Pharmacies.et.parfumerie","Dynamique.Entrepreneuriale","Dynamique.Entrepreneuriale.Service.et.Commerce","Synergie.Médicale.COMMUNE","Indice.Fiscal.Partiel","Score.Fiscal","Indice.Evasion.Client","Score.Evasion.Client","Indice.Synergie.Médicale","Score.Synergie.Médicale","Prop.Omnipraticiens.BV","Prop.Infirmiers.Libéraux.BV","Prop.dentistes.Libéraux.BV","Prop.pharmaciens.Libéraux.BV","Densité.Médicale.BV","Score.équipement.de.santé.BV","Indice.Démographique","Score.Démographique","Indice.Ménages","Score.Ménages","Population","Evolution.Population","Evolution.Pop..","Prop.Ménages","Prop.Résidences.Principales","Prop.propriétaire","Prop.Logement","Prop.Résidences.Secondaires","Prop.Log.Vacants","Prop.Occupants.Résidence.Principale","Prop.Femme","Prop.Homme","Prop.Mineurs","Prop.Majeurs","Prop.Etudiants","Prop.Entreprises.Secteur.Services","Prop.Entreprises.Secteur.Commerce","Prop.Entreprises.Secteur.Construction","Prop.Entreprises.Secteur.Industrie","Prop.Création.Enteprises","Prop.Création.Industrielles","Prop.Création.Construction","Prop.Création.Commerces","Prop.Création.Services","Moyenne.Revenus.Fiscaux.Départementaux","Moyenne.Revenus.Fiscaux.Régionaux","Dep.Moyenne.Salaires.Horaires","Dep.Moyenne.Salaires.Cadre.Horaires","Dep.Moyenne.Salaires.Prof.Intermédiaire.Horaires","Dep.Moyenne.Salaires.Employé.Horaires","Dep.Moyenne.Salaires.Ouvrié.Horaires","Reg.Moyenne.Salaires.Horaires","Reg.Moyenne.Salaires.Cadre.Horaires","Reg.Moyenne.Salaires.Prof.Intermédiaire.Horaires","Reg.Moyenne.Salaires.Employé.Horaires","Reg.Moyenne.Salaires.Ouvrié.Horaires","Valeur.ajoutée.régionale","Score.Urbanité","Prop.Atifs","Prop.Actifs.Salariés","Prop.Actifs.Non.Salariés","Prop.Logement.Secondaire.et.Occasionnel","Prop.Hotel","Capacité.Hotel","Prop.Camping","Capacité.Camping","Taux.étudiants","Taux.Propriété","Dynamique.Démographique.INSEE","Capacité.Fisc","Moyenne.Revnus.fiscaux","Taux.Evasion.Client","Prop.Education..santé..action.sociale","Prop.Services.personnels.et.domestiques","Prop.Sante.action.sociale","Prop.Industries.des.biens.intermédiaires","Prop.de.Commerce","Prop.de.Services.aux.particuliers","Prop.institution.de.Education..santé..action.sociale..administration","PIB.Régionnal","Score.Croissance.Population","Score.Croissance.Entrepreneuriale","Score.VA.Région","Score.PIB"
"11",40.5590596330275,3.18312347931058e-05,52.6169724770642,47.2454128440367,77.151376146789,101.07126,57.1024,80.9189913761468,0.034592752293578,77.5351933944954,0.0856233944954128,0.174359234832143,0.198334023701022,0.0933069135724441,0.0933069135724441,0.440011748536697,2.54816513761468,43.3059045412844,0.0334158486238532,45.0284904587156,0.0268975229357798,710.371559633028,-10.3165137614679,-3.91743119266055,0.422062486269997,0.422034463219245,0.307936210964099,0.776999963866872,0.286297859512488,0.0686676411351402,0.988713784026076,0.965383298430953,0.993446508994877,1.15413991179552,0.804689895630313,0.0548740875552296,0.0265086358391396,0.0150068643102017,0.0112052637080188,0.00806729496395,0.00647305507343811,0.000505504075743203,0.00117711238718609,0.00150920924788466,0.00328122936262415,9948,10369,10.25714286,21.51428571,12.23809524,8.261904762,8.533333333,10.90995475,21.09547511,12.339819,8.453393665,8.801357466,26439.68453,1.20412844036697,0.328438906714759,0.227917916500553,0.100520990214206,0.286297859512488,0.000395199413787154,7.59174311926605,0.000375895328354321,23.4036697247706,0.00458715596330275,47.6009174311927,1.00229357798165,76.7247706422018,10158.5,0.651376146788991,0.0027901305660104,0.00108710864210074,0.00280011354926331,9.68218654441465,32.8165216391494,10.5327907853014,62.8607035302235,57350,69.7059716513761,0.0229544266055046,9.04684,10.31223
"12",29.155649122807,1.75915828656291e-05,69.7578947368421,56.7578947368421,90.0421052631579,109.67825,76.33987,106.356387087719,0.0454672280701754,90.4900530526316,0.102828070175439,0.0589546669454976,0.10201638960673,0.0332602632730956,0.0332602632730956,0.210803912249123,3.28421052631579,55.1127258596491,0.0425262807017544,56.8442836140351,0.0339554035087719,904.045614035088,-20.6771929824561,-4.64210526315789,0.403569265876062,0.403654931674481,0.301782501890089,0.668734126467606,0.215942095244789,0.0491370995483368,0.984380164323051,0.965940108965153,0.995106698266121,1.14689130240296,0.814155504828314,0.0526769299170853,0.0182267189764866,0.0171358245708853,0.010841054009478,0.0128591657416017,0.00426514558822714,0.000442381424941159,0.000915283564982686,0.000917151468144987,0.00199032913015831,9936,11252,10.11578947,20.25263158,11.96315789,8.478947368,8.689473684,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,2.54385964912281,0.379943963782087,0.233004345545028,0.146939618237059,0.215942095244789,0.000805748539588729,12.6947368421053,0.000781525963315448,31.4666666666667,0.00350877192982456,47.9929824561404,1.89824561403509,86.3614035087719,10594,0.856140350877193,0.00320348346869176,0.00119482509203744,0.00367431055221227,6.27618697042442,12.0366562518062,3.96356613842824,24.7739101189156,71295,69.4089738947368,0.0160330175438596,11.82517,13.13235
"13",46.1720168067227,4.78058314694483e-05,849.705882352941,1069.39495798319,394.327731092437,90.28084,32.98475,651.412723529412,0.278475966386555,396.289459663866,0.508959411764706,0.00801272265645976,0.00985858831500698,0.00378415949720853,0.00378415949720853,0.712465878058824,1.53781512605042,940.257858403361,0.725525714285714,950.973144957983,0.568074621848739,15423.5882352941,434.210084033613,2.22689075630252,0.377406005460006,0.377930857738492,0.239081426740318,0.434553803633568,0.0336372389087218,0.0229857069863535,0.981657910967363,0.9862005555859,0.964444274658738,1.18776337160179,0.762881458642845,0.0753818643938265,0.0238256554045064,0.0234445997777302,0.00879880135527079,0.00993643319378179,0.00716302534810975,0.000418974165066464,0.00121482045916581,0.00188244403175704,0.00364678669212043,9586,9262,12.47789474,22.12210526,13.04421053,8.76,9.444210526,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,42.7521008403361,0.38505357981725,0.32267538634637,0.0623781934708796,0.0336372389087218,0.000657178578418974,128.327731092437,0.000120636545697209,91.9075630252101,0.445378151260504,56.0336134453782,-46.9663865546218,-2366.2268907563,9424,5.2436974789916,0.0073943403589866,0.00187967444341906,0.00715530545532798,1.35599514254762,3.56769261398507,1.51963356051066,6.68948226097055,130177,72.2241359663866,0.426087142857143,23.05911,25.04019
"14",38.714729981378,7.83492626064711e-06,58.2141527001862,65.6797020484171,69.5046554934823,96.78238,47.51634,97.6240395530726,0.0417338733705773,69.8504326629423,0.0754173370577281,0.0847585551285923,0.0769438592033161,0.0349847980625926,0.0349847980625926,0.24379366392365,2.1731843575419,67.5426276722533,0.0521175605214153,67.0436082122905,0.0400482867783985,1107.94040968343,46.9441340782123,2.36871508379888,0.364760876316019,0.36486514653193,0.268896282802474,0.502219509828893,0.115589527464626,0.0217648358323377,0.989379364012261,0.972017423974738,0.974794736994596,1.19852362834408,0.74828853262525,0.0774172365771498,0.0169855509383372,0.0145124423040659,0.00846983816976214,0.00658090862390117,0.0043252413357898,0.0003305902857245,0.0010208569561329,0.00116365968724228,0.00181013440669012,10064,9929,10.7,21.28444444,12.16,8.606666667,8.924444444,10.5745098,21.02156863,12.2,8.569607843,8.829411765,18402.70119,6.16852886405959,0.410759110307215,0.331215173968611,0.0795439363386046,0.11555213394268,0.0003153525146263,15.1024208566108,0.000225101449027636,25.6722532588454,0.0204841713221601,59.5325884543762,-4.89385474860335,54.4003724394786,9996.5,0.78584729981378,0.00190739534808626,0.00108368934296965,0.00208911426859182,4.72375883835763,8.49447861283609,3.22790187287771,17.2458634081092,34063,72.2822608193669,0.0224129422718808,5.94203,5.60284
"15",33.1998380566802,6.43161551261015e-06,39.9716599190283,36.5546558704453,59.4858299595142,97.04556,48.10458,86.0038249392713,0.0367663967611336,59.7817644939271,0.062044008097166,0.0638106606278891,0.0653671135429611,0.0353291146279441,0.0353291146279441,0.404035825044534,2.60323886639676,36.5544436032389,0.0282063157894737,37.9517740080972,0.0226698380566802,599.623481781377,-14.2834008097166,-5.67206477732794,0.409292351690095,0.409420268455191,0.301902565182351,0.704833143234871,0.231213038920079,0.0641998358596016,0.99079976348496,0.955300418302032,1.01111237096606,1.14324147853999,0.823171310728099,0.054402195003187,0.0162288459737871,0.0173541035654565,0.00847837120694849,0.00865917625973325,0.00294727910070529,0.00020228129327708,0.000562722111584004,0.000595745414638883,0.00158653028120533,9815,9956,9.8625,19.75,11.825,8.4125,8.3625,10.80754717,21.07169811,12.25377358,8.63490566,8.98490566,17637.22798,0.809716599190283,0.373542888583532,0.2138229338428,0.159719954740732,0.231213038920079,0.00125885875371087,11.7085020242915,0.000697966964256153,23.2550607287449,0.00404858299595142,45.5546558704453,1.27125506072874,69.1376518218623,9885.5,0.692307692307692,0.00179828439405657,0.000913916863371152,0.0021241057613557,11.1728574824375,8.84882085930741,3.41921317341047,20.0885201030297,31630,68.9868592712551,0.00788591093117409,5.64631,5.11081
"16",38.8444908616188,1.62856860156187e-05,49.3812010443864,43.9216710182768,59.9712793733681,84.07171,19.10675,24.9752912010444,0.0106768668407311,60.2696284856397,0.0626926109660574,0.0439677849731502,0.0343303828753694,0.0207246673265747,0.0207246673265747,0.234794383177546,2.5065274151436,53.3154564490862,0.0411395822454308,54.6656403655352,0.0326539164490862,874.563968668407,1.22976501305483,-2.40731070496084,0.401528827881587,0.401635439221018,0.301626429889218,0.515526945699013,0.062108879791149,0.0517826266868453,0.986094503588017,0.98012179969794,0.978601055749415,1.16165311412637,0.797069741320988,0.0597623833470174,0.0142038963315126,0.0127327366067292,0.00910102762774436,0.00805704934745638,0.0040275079696757,0.000327830378990772,0.00126725506053652,0.000798417035628302,0.00163400549452011,10676,8625,10.67096774,21.50322581,12.40322581,8.622580645,8.948387097,10.67133333,21.216,12.21266667,8.602666667,8.742666667,20389.52153,4.21018276762402,0.372360493241094,0.283770642083219,0.0885898511578749,0.062108879791149,0.000118021216594603,4.64751958224543,0.00012204019838835,4.95300261096606,0.00522193211488251,59.5613577023499,-0.242819843342037,74.0052219321149,9650.5,0.201044386422977,0.0018477538351716,0.0011466839816644,0.00221544686746987,4.67141280561542,8.47283175289259,2.96985855256029,15.3943491559772,40984,70.3248733681462,0.0157304177545692,6.70957,7.00249
"17",41.5271641791045,1.00550278226295e-05,74.1172707889126,74.9317697228145,75.9509594882729,84.07171,19.10675,221.702823560768,0.0947770149253731,76.3288052665245,0.0840211087420043,0.0572817926406644,0.0461932315364583,0.0239078052321537,0.0239078052321537,0.241008215006397,2.67590618336887,72.3621543710021,0.0558361620469083,76.1283653091684,0.0454750746268657,1186.99786780384,-1.86993603411514,-1.4456289978678,0.401680159815025,0.401462939174935,0.300136009561667,0.545982537623687,0.106217391127238,0.0383022073215128,0.98528406436122,0.982876220000965,0.972146662787219,1.16462573535728,0.790397147430903,0.0585935238026089,0.0152805894986492,0.0162466893168691,0.00983258573308408,0.00808561409601561,0.00486667488029909,0.000466826139245231,0.00117163872614082,0.00133908161095193,0.0018891284039611,8552,8625,10.63333333,21.83703704,12.17407407,8.4,8.72962963,10.67133333,21.216,12.21266667,8.602666667,8.742666667,20389.52153,3.57142857142857,0.364922336484326,0.273755924369838,0.0911664121144879,0.106217391127238,0.000244086891386909,15.3347547974414,0.000418635483855088,104.424307036247,0.00852878464818763,59.1428571428571,0.251599147121535,68.0149253731343,8588.5,1.78464818763326,0.00252472067772081,0.00113081210899338,0.00273571272887327,4.04814830379328,7.34237818750838,2.57361709665242,13.3404199151183,40984,70.719005565032,0.0336098507462687,6.70957,7.00249
"18",44.8322413793103,3.81047735562957e-06,59.7413793103448,49.251724137931,70.5551724137931,109.47356,75.88235,43.2655258965517,0.0184960344827586,70.9061748965517,0.0768201034482759,0.0407307404846525,0.0331042631498391,0.0216875141474896,0.0216875141474896,0.310874264455172,2.36896551724138,66.0890504482759,0.0509961379310345,68.6754092068965,0.0410228275862069,1084.09655172414,-4.37931034482759,-2.8448275862069,0.409678140477561,0.40975961344493,0.302062881355472,0.588338286970703,0.119754582122266,0.0588240914035074,0.986988188442059,0.969787397424151,0.984375326437844,1.16552824834246,0.788634475519537,0.0568536946010455,0.015076417783171,0.0124433907010649,0.00706915276484796,0.00694918304690023,0.0034010680355675,0.000397076462973789,0.000906916037377634,0.000760306873738442,0.00133676866147764,10260,11231,10.365,20.3,12.255,8.565,8.82,11.21435644,21.27227723,12.59950495,8.796534653,9.172772277,34878.30512,2.58620689655172,0.377844977668734,0.297902481485133,0.0799424961836009,0.119754582122266,0.000207565693604837,6.86896551724138,0.000234808697794884,7.2,0.0137931034482759,52.9413793103448,0.451724137931034,77.4551724137931,10745.5,0.348275862068965,0.00170763662190815,0.000913420970080205,0.00189854031037595,11.568961078202,14.4889732021926,4.86404193479961,27.3870158857436,63457,70.1455627931035,0.0154614827586207,12.30681,11.54726
"19",29.5785865724382,1.92284582767922e-05,46.243816254417,46.7349823321555,59.3498233215548,98.94632,52.35294,76.380311130742,0.0326525795053004,59.6450808127208,0.0618634628975265,0.0809391257240797,0.0893566169312069,0.0420078669491878,0.0420078669491878,0.270261754169611,3.02826855123675,49.8885108127208,0.0384949823321555,53.1907069611307,0.0317727915194346,818.349823321555,-27.9575971731449,-7.80212014134276,0.429933272824515,0.430233159073545,0.315751291642738,0.707785003909189,0.210879483054382,0.0666723617812626,0.983291119415902,0.984638972682803,0.98109543672002,1.13239088258519,0.833343526817632,0.0471164295601849,0.0187947029112318,0.0138227912379293,0.00948418857232188,0.00851255312798001,0.00362852315309857,0.00035512900850901,0.00118983755022335,0.000810878718208474,0.00127267787615774,9906,10151,10.51764706,20.72352941,12.27647059,8.558823529,8.764705882,10.75333333,21.04,12.37111111,8.724444444,8.848888889,9449.459418,2.07597173144876,0.369553471610341,0.25983761701739,0.109715854592951,0.210879483054382,0.000398062873548085,7.65724381625442,0.000886367213029319,23.1272084805654,0.00353356890459364,47.0918727915194,2.86925795053004,69.356890459364,10028.5,0.614840989399293,0.00212517180529523,0.00128670150104679,0.00259586499441704,4.03473178222778,5.19859671940887,1.85733446225149,10.7415034827338,17089,68.1138854416961,0.0137013780918728,2.48325,2.17015
"21",43.2631676136364,2.39825452924305e-05,42.4602272727273,39.359375,64.5369318181818,105.62332,67.27669,32.2921558806818,0.01380484375,64.8579940482955,0.0687869744318182,0.133884180682816,0.121234714229207,0.0533541634613862,0.0533541634613862,0.230699341745739,2.66051136363636,43.8812730539773,0.0338597301136364,44.7581859659091,0.02673578125,719.809659090909,24.6278409090909,-1.20738636363636,0.397282691247752,0.397340029112107,0.316281664871753,0.558876520389129,0.115061783127793,0.0464747081492285,0.990301466324715,0.964684620703605,0.987231722058485,1.18131688971588,0.770599453046204,0.0631272490013827,0.019874793305424,0.0115776376737894,0.00830770426756218,0.00943381206003154,0.00401557346602614,0.000213325906289348,0.000959010198826133,0.000941722352710846,0.00190151500819981,14584,10836,11.05925926,20.91851852,12.51111111,8.77037037,9.174074074,10.65377358,21.22169811,12.43018868,8.555660377,8.976415094,22655.68901,2.61008522727273,0.399048696176867,0.313332423873552,0.0857162723033145,0.115061783127793,0.000331671297596125,8.14630681818182,0.000127601555059948,4.74431818181818,0.0170454545454545,59.6363636363636,-2.59090909090909,54.6519886363636,12710,0.259943181818182,0.00157413343102095,0.000780020855151108,0.00162100657703647,20.9097203882585,20.4308098669436,7.08625228996494,37.0141013084079,40484,70.8166456676136,0.0120115056818182,7.58502,6.90138
"22",29.7901971830986,2.90992840631294e-05,85.4619718309859,77.5718309859155,96.8197183098592,120.26398,100,123.177935211268,0.0526582253521127,97.3013837464789,0.111874422535211,0.0309127478926273,0.0389704393575145,0.0173197181266434,0.0173197181266434,0.2058188892,3.17183098591549,91.0679307605634,0.070270338028169,95.1015861408451,0.0568094647887324,1493.83943661972,-9.25352112676056,-2.10985915492958,0.41348414043659,0.413533185778013,0.306430179564824,0.556157301312341,0.10176547618585,0.0408586393484777,0.988375555351077,0.986302963678597,0.964659319404959,1.1693081848605,0.78165409822306,0.0657157732103719,0.0145363632215813,0.0133015478840323,0.00818268719979953,0.00712258919086581,0.00383762606256742,0.00025450260194936,0.000932327577732093,0.000878505396818411,0.00177229048606755,10108,12338,10.77794118,20.775,12.40588235,8.567647059,8.614705882,10.87302053,20.63372434,12.39120235,8.648387097,8.81026393,35552.0137,6.26760563380282,0.376004701549284,0.27978150851726,0.0962231930320246,0.101404934823362,0.000191406131014216,9.68732394366197,0.00028402855990625,43.9380281690141,0.00845070422535211,56.8957746478873,1.11549295774648,95.1718309859155,11223,0.991549295774648,0.0028932864797643,0.00120528888103317,0.00342821652326265,2.51679568547639,7.53412635207218,2.96125493790079,16.1414591917057,78034,70.446779971831,0.0262617746478873,12.56707,14.4952
"23",35.8372868217054,1.01999184006528e-05,26.3798449612403,24.9108527131783,53.4883720930233,98.94632,52.35294,29.8531796511628,0.0127622868217054,53.7544698837209,0.0540404263565891,0.0944444611003129,0.133175795943697,0.030989492260187,0.030989492260187,0.16220728824031,3.42248062015504,29.2104071317829,0.0225395348837209,31.6663912403101,0.018915,479.15503875969,-34.3139534883721,-10.1821705426357,0.435694058456129,0.435744918238337,0.331773621549633,0.743836534181092,0.216916750274123,0.0911748656686309,0.988544707171068,0.980839252199697,0.983761994429376,1.13016246456306,0.834438782066016,0.0459955585084398,0.0181602862150983,0.011402469836502,0.0080409542725794,0.00654644888925385,0.00284338502321507,0.000313945225609412,0.000779227861752394,0.000449287987033497,0.00130092394881977,10295,10151,10.48,21.96,12.42,8.68,8.44,10.75333333,21.04,12.37111111,8.724444444,8.848888889,9449.459418,0.436046511627907,0.3455382553915,0.2262310072946,0.1193072480969,0.216916750274123,0.000234851328170898,2.48837209302326,0.000275498229265878,7.55813953488372,0,45.7441860465116,3.48837209302326,67.8023255813954,10223,0.24031007751938,0.00226093399758501,0.000846589891361558,0.00280880830604917,4.18591216940331,5.39338683365427,1.92692831836715,11.1439849221494,17089,67.1384544573643,0.00611899224806202,2.48325,2.17015
"24",37.1060384615385,1.53848855178265e-05,59.0730769230769,43.4096153846154,79.6826923076923,102.99151,61.39434,88.3928200576923,0.0377877115384615,80.0791037884615,0.0890018076923077,0.0513048767540365,0.0559275444937615,0.023944142373,0.023944142373,0.335461203225,2.85,44.2219562307692,0.0341227115384615,46.2100735769231,0.0276028076923077,725.398076923077,-21.0019230769231,-3.61730769230769,0.409109822986137,0.408750191462398,0.296649878882304,0.591196400681719,0.137224901059483,0.0452213081598381,0.984601797986324,0.986457024798604,0.973179498793572,1.14723216331219,0.812404360279987,0.0513665082118501,0.0171743521256025,0.0178180547588782,0.0119618517435009,0.00861780436336044,0.00581458796959622,0.000554776453324811,0.00152494073617238,0.00134763390052113,0.0023872368795779,7819,10566,10.26451613,20.80645161,12.21935484,8.580645161,8.574193548,10.9926087,21.24869565,12.43521739,8.60173913,8.915652174,38930.86531,4.80769230769231,0.363832212273191,0.260522516749383,0.103309695523808,0.137224901059483,0.000573807640083687,7.88076923076923,0.000907377882673441,36.1538461538462,0.00192307692307692,51.1942307692308,2.06538461538462,81.0365384615385,9192.5,0.711538461538462,0.00232525209600394,0.00121763241222987,0.00259467779074014,8.45793152376999,20.1076909360812,6.40015101164848,35.807030434371,79920,69.8289731923077,0.0171822307692308,13.87237,14.87661
"25",42.8852941176471,1.56786837966593e-05,41.9377162629758,42.4342560553633,59.6885813148789,105.39912,66.7756,27.7255699307958,0.0118526643598616,59.9855238408305,0.0623153633217993,0.116434902719162,0.0982220342890571,0.0616915855864898,0.0616915855864898,0.293352063076125,2.68685121107266,52.2532589965398,0.0403197404844291,52.2000703806228,0.0311813494809689,857.140138408305,43.3598615916955,2.38062283737024,0.37430061023234,0.374409257374086,0.282323974803224,0.469639874054524,0.0692794843239219,0.0259511323565164,0.992942209407729,0.95543272415112,0.989426179495656,1.19819280362705,0.74666610001973,0.0730960179034917,0.0196049055258445,0.0112925180442655,0.00754493655665102,0.00887963490580534,0.00357759606714185,0.000385659178337139,0.000822296828269981,0.000668151673731646,0.00170148838680308,11072,10813,10.96,21.05428571,12.39714286,8.605714286,9.271428571,10.83333333,21.10128205,12.28076923,8.565384615,9.13974359,15211.41284,5.21193771626298,0.420671713278269,0.339672825453443,0.0809988878248265,0.0692794843239219,0.00038522976673713,6.21799307958478,0.000243362086875613,5.18512110726644,0.0173010380622837,62.6833910034602,-4.49480968858131,56.219723183391,10942.5,0.22318339100346,0.00162989860178647,0.000820592121028963,0.00169298127181394,11.13491437278,10.0388439227867,3.17207143474894,21.6891291694047,28090,72.2871415570934,0.0122944982698962,4.70918,4.39491
"26",35.5858310626703,3.35701964133395e-05,108.623978201635,77.4059945504087,139.441416893733,101.93878,59.04139,86.3162821525886,0.0369001089918256,140.135119891008,0.168761825613079,0.196765624192233,0.332872625494502,0.0865007197308714,0.0865007197308714,0.325115710291553,3.04632152588556,72.6704183378747,0.0560741961852861,72.2845296730245,0.0431791280653951,1192.05449591281,36.3896457765668,0.435967302452316,0.40245097095335,0.402231243465391,0.28281007577773,0.673862729069029,0.234630734263643,0.0370007513399957,0.986767116587696,0.955722748366464,0.996905723812827,1.17946481662076,0.773163655558529,0.0567095528782722,0.031338291769882,0.019588407186142,0.0103769446943106,0.0103363208060981,0.00664971423597213,0.000632828811721767,0.00108007604812387,0.00145186047644286,0.00348494889968364,6688,10458,10.95526316,21.18157895,12.36052632,8.581578947,8.860526316,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,4.73433242506812,0.38777564801356,0.274085841838379,0.113689806175181,0.234630734263643,0.00062091022008137,11.3188010899183,0.000935068877128156,25.5476839237057,0.0108991825613079,48.7602179836512,-3.74659400544959,102.991825613079,8573,0.694822888283379,0.00349332045982547,0.00184848513561075,0.00383059810249546,111.239379146984,111.073066533992,40.0575807863767,179.439429946091,173681,71.4901510899183,0.0319791008174387,32.42578,33.83811
"27",49.7826910299003,2.94272787420273e-05,46.1528239202658,37.624584717608,63.0764119601329,108.68401,74.11765,19.191329717608,0.00820425249169435,63.3902091362126,0.0668370930232558,0.0476896219969828,0.0371536910566831,0.020746144409581,0.020746144409581,0.275578221255814,1.95681063122924,52.3486150996678,0.0403934219269103,49.1920895681063,0.0293841029900332,858.704318936877,36.9833887043189,2.5514950166113,0.366566273198157,0.366692867027844,0.28866099358146,0.472439900423753,0.0867321195225663,0.0190149138733424,0.989333813860266,0.965992914932092,0.98133537342358,1.20123729734217,0.746090991013505,0.0716023120118932,0.0149428910704384,0.0105722293568596,0.00761485609918922,0.00675973781857207,0.00358088417026843,0.000239585696261294,0.00098623021883745,0.00071324958069331,0.00164181867447638,9291,11150,11.0075,21.4625,12.8025,8.76,9.2925,11.49752066,21.64049587,13.04214876,8.819834711,9.533057851,25639.11819,4.48504983388704,0.420282975485284,0.354162972699609,0.0661200027856754,0.0867321195225663,0.000118140798189977,3.75415282392027,4.96148303671237e-05,5.59136212624585,0.00332225913621262,63.0996677740864,-3.76079734219269,79.3255813953488,10220.5,0.154485049833887,0.00146961975931097,0.000913441825077075,0.00137234840010331,10.0111877941759,9.68247312745726,2.83059851896619,16.8338433211809,46853,72.3571708305648,0.0135613122923588,8.73757,8.18939
"28",45.94624,5.1063177716916e-05,58.1706666666667,46.3813333333333,76.2746666666667,109.47356,75.88235,25.50809744,0.0109046933333333,76.6541230666667,0.0844525066666667,0.0369102819059379,0.0282533245310596,0.0170361889112163,0.0170361889112163,0.317109844685333,1.74933333333333,64.8227887733333,0.0500186666666667,61.90844256,0.0369806666666667,1063.32533333333,41.2266666666667,0.92,0.378693402713736,0.378608283007547,0.306769809217263,0.498611269386138,0.092459753873999,0.0275432325045923,0.991832844871617,0.962035530021808,0.984334656141281,1.19638632112587,0.749983865037217,0.063579418946707,0.0142520862696784,0.0107533009790741,0.00824815146609469,0.00804086224092121,0.00340274962950585,0.000264781984660762,0.000892228341587789,0.000688962421376155,0.00155677688188115,11560,11231,11.32121212,21.30606061,12.69090909,8.96969697,9.227272727,11.21435644,21.27227723,12.59950495,8.796534653,9.172772277,34878.30512,4.43333333333333,0.428904872083867,0.356975379437373,0.0719294926464947,0.092459753873999,8.13936687350612e-05,4.832,7.36498356732957e-05,6.57333333333333,0.00533333333333333,62.8106666666667,-4.56266666666667,91.0133333333333,11395.5,0.205333333333333,0.00154977653317353,0.000863748836096886,0.00140430455498779,9.97332106067941,12.4905927687247,4.19317270932543,23.6096828812997,63457,71.68852528,0.0157737866666667,12.30681,11.54726
"29",24.9159139784946,9.96166267774733e-06,144.63082437276,149.716845878136,123.939068100358,120.26398,100,284.966874731183,0.121821935483871,124.555648602151,0.148071290322581,0.027577443187757,0.0456095337862352,0.0152450731127575,0.0152450731127575,0.228643315702509,3.2258064516129,185.000128637993,0.142750501792115,192.924600752688,0.115245591397849,3034.66308243728,17.2437275985663,-2.02508960573477,0.407821359682999,0.407712422054053,0.315816990111515,0.547613647169379,0.108947491545482,0.0309537335698441,0.985667469120548,0.982691686531362,0.967227658187753,1.17158450042254,0.778334844296577,0.0663660716365649,0.0146074246282853,0.0141826457534822,0.00771279446510201,0.00720583591989131,0.00344415984690954,0.000286722381860192,0.00076305924800241,0.000725557681622507,0.00166882053542443,11446,12338,10.81386139,20.64554455,12.40693069,8.634653465,8.815841584,10.87302053,20.63372434,12.39120235,8.648387097,8.81026393,35552.0137,10.2150537634409,0.380660698933559,0.303289740796093,0.0773709581374661,0.108947491545482,0.000245232261054997,20.8996415770609,0.000536445008019228,114.903225806452,0.043010752688172,60.494623655914,-2.27240143369176,53.4301075268817,11892,2.29390681003584,0.00365805035619852,0.00134842306769669,0.00417677395925357,1.56643797005918,4.68919334899268,1.8430666424458,10.0463437361872,78034,70.4815212903226,0.042985017921147,12.56707,14.4952
"2A",46.0492741935484,0.000175933667467347,84.7258064516129,100.241935483871,64.508064516129,106.66629,69.60784,308.565694112903,0.131910564516129,64.8289836290323,0.0687475806451613,0.0824605309220337,0.115478313995262,0.0512397875934086,0.0512397875934086,0.602492078887097,2.29032258064516,58.2868692741935,0.0449756451612903,59.3704205645161,0.0354649193548387,956.112903225806,6.11290322580645,-10.1370967741935,0.456004747787796,0.4561354696724,0.323579356631955,1.20767900443179,0.666184883231428,0.0853586515279578,0.996362068458695,0.969951511370259,0.997782574676178,1.11546818604188,0.852265900004553,0.0379741266681541,0.0280100394511388,0.0365305761558381,0.0154835759361996,0.0104168869934597,0.00942672405453865,0.00038205399829627,0.00242699542221819,0.00222328861594409,0.00439438601808011,9666,10943,10.78888889,22.34444444,12.75555556,8.466666667,8.744444444,10.67916667,20.99166667,12.775,8.458333333,8.725,3021.411002,1.10887096774194,0.273956684989519,0.19685552298807,0.0771011620014493,0.666184883231428,0.00240565555178873,51.0887096774194,0.000982514991729475,86.4596774193548,0.00806451612903226,30.9516129032258,-0.661290322580645,65.4758064516129,10304.5,2.48387096774194,0.00366212831680714,0.000904247336860323,0.00359857800061771,0.252880257209314,2.88283493218618,1.57628693660472,6.97949509897707,6358,67.1569277419355,0.0382856451612903,0,0
